tensor([[[[0.5556]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4012]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3514]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4645]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4434]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3725]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4693]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4655]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5004]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4114]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4463]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4137]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4033]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4814]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3760]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4562]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3451]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3862]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4073]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4397]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3956]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4226]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5083]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3587]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4295]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4141]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4231]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4879]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4362]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4331]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4301]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4146]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4196]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3302]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.2883]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3900]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4825]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4709]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5225]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4938]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5115]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4144]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5710]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4255]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5101]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4516]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4638]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3943]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4402]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4768]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4164]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4599]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3831]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.2984]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4095]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4002]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.6090]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5265]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4352]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4410]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4723]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3806]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3932]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4487]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4708]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4005]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4822]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3360]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5082]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3764]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3991]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4325]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4198]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5111]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3867]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5093]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5290]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4389]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4703]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4690]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4432]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4604]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3820]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5293]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4540]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.2583]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4584]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4369]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4084]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4645]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4232]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4341]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3907]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3707]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4145]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4785]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4923]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4271]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3874]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3764]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4096]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3709]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4158]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4023]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4224]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5108]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4574]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4658]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4303]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4962]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4511]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5478]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4381]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4612]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4065]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4418]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5344]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4489]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4007]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3871]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4186]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4471]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4003]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3718]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3999]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4156]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4959]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4090]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5006]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4124]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.6186]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4533]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4167]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3643]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3485]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4032]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4724]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4764]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4479]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4743]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4189]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4245]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4241]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4560]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4447]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4232]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3746]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5278]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4616]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4755]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4771]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4070]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4409]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3531]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5178]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3106]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5114]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4056]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5251]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4976]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3621]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4890]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4898]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3595]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4460]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4219]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4080]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4322]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4370]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4903]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4524]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4753]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3981]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3926]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4878]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4159]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5559]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3988]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3884]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3831]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3335]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3960]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4864]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4833]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4390]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3290]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4927]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4357]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4596]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3333]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3914]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4300]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4430]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3677]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5823]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3931]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4377]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4487]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4058]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4491]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4658]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4180]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3666]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4236]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4040]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4872]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3927]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4167]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3640]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4437]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4238]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4881]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3885]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4913]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4931]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4807]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4488]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3909]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4754]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4785]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3749]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4072]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4146]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4451]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5098]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4955]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4296]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4899]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5789]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4094]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4887]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4063]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3944]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4486]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3995]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3914]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4628]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3636]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4515]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4655]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4568]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3573]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4353]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3780]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4691]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4219]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3748]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4447]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3706]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3845]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5178]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4585]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4624]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4756]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4509]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4611]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4455]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4648]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.6225]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4238]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4882]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3825]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4211]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3580]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3731]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4315]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4745]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3691]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4870]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3965]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3981]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5021]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4253]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3859]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4956]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3936]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4745]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4907]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4788]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4844]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4807]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4688]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4764]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4376]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4490]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4520]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4574]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4788]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4003]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4452]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3642]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4372]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4550]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5283]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4627]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4915]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3227]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4522]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4550]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4260]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3925]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5327]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4383]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4828]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5119]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4568]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4638]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4479]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4064]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4743]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4499]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4270]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4405]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4006]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4381]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5150]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.6256]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4073]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4549]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4581]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4423]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4029]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4073]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4438]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4962]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4259]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4417]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3658]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3844]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3829]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4319]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3810]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4434]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4763]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3835]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4774]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4937]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4443]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4426]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5195]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3640]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3926]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4155]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3795]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4309]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3725]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5765]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3753]]]], device='cuda:0', grad_fn=<AddBackward0>)
